congress,name,party,state,fiedler,y,connected
84,"Chavez, Dennis",Democrat,NM,0.8967417178428092,0.3889515914085182,TRUE
84,"Clements, Earle C.",Democrat,KY,0.9845217229776133,0.6592503781223065,TRUE
84,"Cotton, Norris H.",Republican,NH,-1,0.49685766334451453,TRUE
84,"Curtis, Carl Thomas",Republican,NE,-0.8270311140853911,-0.11078360603955228,TRUE
84,"Daniel, Marion Price",Democrat,TX,0.6347704768940299,-0.5246211030102153,TRUE
84,"Dirksen, Everett Mckinley",Republican,IL,-0.9225900909697028,0.8041522517276867,TRUE
84,"Douglas, Paul Howard",Democrat,IL,0.876836651779799,0.8894587521644608,TRUE
84,"Duff, James Henderson",Republican,PA,-0.7876437047340725,1,TRUE
84,"Dworshak, Henry Clarence",Republican,ID,-0.8137983573474344,-0.28121560296174375,TRUE
84,"Eastland, James Oliver",Democrat,MS,0.4031958363092112,-0.42049969990695546,TRUE
84,"Ellender, Allen Joseph",Democrat,LA,0.42876567012969913,-0.4746164702629986,TRUE
84,"Ervin, Samuel James, Jr.",Democrat,NC,0.8093198120297844,-0.20505423809040835,TRUE
84,"Flanders, Ralph Edward",Republican,VT,-0.9448340645534686,0.6654282495052883,TRUE
84,"Frear, Joseph Allen, Jr.",Democrat,DE,0.0764691000336497,-0.8316820445641124,TRUE
84,"Fulbright, James William",Democrat,AR,0.9480415927135997,0.6538980743020943,TRUE
84,"George, Walter Franklin",Democrat,GA,0.9125189230425208,0.5752482032828077,TRUE
84,"Goldwater, Barry Morris",Republican,AZ,-0.8758229714065215,-0.1251530546413846,TRUE
84,"Gore, Albert Arnold",Democrat,TN,0.8613456416673335,0.8738484464035592,TRUE
84,"Green, Theodore Francis",Democrat,RI,0.7954025004028817,0.9127096549191438,TRUE
84,"Hayden, Carl Trumbull",Democrat,AZ,0.9518427850375468,0.71426538489248,TRUE
84,"Hennings, Thomas Carey, Jr.",Democrat,MO,0.9230246526773502,0.8429769180607014,TRUE
84,"Hickenlooper, Bourke Blakemore",Republican,IA,-0.9598405341338082,0.7118272642979868,TRUE
84,"Hill, Joseph Lister",Democrat,AL,0.9861949666687746,0.6614028307460742,TRUE
84,"Holland, Spessard Lindsey",Democrat,FL,-0.29984032514724124,0.7197101223520428,TRUE
84,"Hruska, Roman Lee",Republican,NE,-0.8618897716371179,-0.15344137068135788,TRUE
84,"Humphrey, Hubert Horatio, Jr.",Democrat,MN,0.9079906725430762,0.865242043162088,TRUE
84,"Ives, Irving Mcneil",Republican,NY,-0.7876437047340724,1,TRUE
84,"Jackson, Henry Martin (Scoop)",Democrat,WA,0.9230246526773502,0.8429769180607016,TRUE
84,"Jenner, William Ezra",Republican,IN,-0.5383754937063486,-0.2574124528939935,TRUE
84,"Johnson, Lyndon Baines",Democrat,TX,0.9717015476823461,0.562681959833649,TRUE
84,"Johnston, Olin Dewitt Talmadge",Democrat,SC,0.7998037758518952,-0.3282246037470481,TRUE
84,"Kefauver, Carey Estes",Democrat,TN,0.9079906725430762,0.865242043162088,TRUE
84,"Kerr, Robert Samuel",Democrat,OK,0.8228559266689288,0.17757117082512086,TRUE
84,"Knowland, William Fife",Republican,CA,-0.9493768955581672,0.6540139689863851,TRUE
84,"Kuchel, Thomas Henry",Republican,CA,-0.7937945765544748,0.9780072363537138,TRUE
84,"Langer, William",Republican,ND,0.3314647976666376,0.23748416769019887,TRUE
84,"Lehman, Herbert Henry",Democrat,NY,0.8776316914400031,0.8787419283872868,TRUE
84,"Long, Russell Billiu",Democrat,LA,0.8337162876902762,0.3604024349094812,TRUE
84,"Magnuson, Warren Grant",Democrat,WA,0.9455843221542692,0.6769179600256283,TRUE
84,"Malone, George Wilson",Republican,NV,-0.5645545423909446,-0.1491984267172436,TRUE
84,"Mansfield, Michael Joseph (Mike)",Democrat,MT,0.9751716438831657,0.7162633928723781,TRUE
84,"Martin, Edward",Republican,PA,-0.966111083249878,0.5413021714873474,TRUE
84,"Martin, Thomas Ellsworth",Republican,IA,-0.9598405341338083,0.7118272642979868,TRUE
84,"Mccarthy, Joseph Raymond",Republican,WI,-0.4619705765216584,-0.3517929522743133,TRUE
84,"Mcclellan, John Little",Democrat,AR,0.6695786326770343,-0.46355720679975854,TRUE
84,"Mcnamara, Patrick Vincent",Democrat,MI,0.8927590263872314,0.8761018880695723,TRUE
84,"Millikin, Eugene Donald",Republican,CO,-0.9467923957437462,0.6885263196537534,TRUE
84,"Monroney, Almer Stillwell Mike",Democrat,OK,1,0.48380056919114334,TRUE
84,"Morse, Wayne Lyman",Independent,OR,0.890046058748792,0.8428327244556442,TRUE
84,"Mundt, Karl Earl",Republican,SD,-0.7080461339298956,0.007248821127014304,TRUE
84,"Murray, James Edward",Democrat,MT,0.9630688379684673,0.7328081283593768,TRUE
84,"Neely, Matthew Mansfield",Democrat,WV,0.948297081251164,0.7429791183754935,TRUE
84,"Neuberger, Richard Lewis",Democrat,OR,0.8935415970986831,0.865546175775765,TRUE
84,"O'mahoney, Joseph Christopher",Democrat,WY,0.992352584034697,0.5773272051298097,TRUE
84,"Pastore, John Orlando",Democrat,RI,0.6587291896875311,0.9817903614114105,TRUE
84,"Payne, Frederick George",Republican,ME,-0.8836371822919311,0.8996023210841748,TRUE
84,"Potter, Charles Edward",Republican,MI,-0.8306446194204141,0.9573139138700453,TRUE
84,"Purtell, William Arthur",Republican,CT,-0.8415400768415833,0.9547330594718451,TRUE
84,"Robertson, Absalom Willis",Democrat,VA,-0.35518728120377685,-0.5367764924011176,TRUE
84,"Russell, Richard Brevard, Jr.",Democrat,GA,0.23975625621946328,-1,TRUE
84,"Saltonstall, Leverett",Republican,MA,-0.9367634970954724,0.779984275312021,TRUE
84,"Schoeppel, Andrew Frank",Republican,KS,-0.8771138197476266,0.04911705631082075,TRUE
84,"Scott, William Kerr",Democrat,NC,0.992165286504662,0.5529281770061631,TRUE
84,"Smathers, George Armistead",Democrat,FL,0.6968401530967083,0.24953029138254212,TRUE
84,"Smith, Howard Alexander",Republican,NJ,-0.9237986319284986,0.8112591576395642,TRUE
84,"Smith, Margaret Chase",Republican,ME,-0.8598163733711761,0.9665851531161851,TRUE
84,"Sparkman, John Jackson",Democrat,AL,0.9463074516052701,0.7507714020792062,TRUE
84,"Stennis, John Cornelius",Democrat,MS,0.5982431685456744,-0.007991763069003954,TRUE
84,"Symington, William Stuart (Stuart)",Democrat,MO,0.9845217229776133,0.6592503781223065,TRUE
84,"Thye, Edward John",Republican,MN,-0.8451860580148625,0.8680169535321738,TRUE
84,"Watkins, Arthur Vivian",Republican,UT,-0.9703508733874222,0.6584595407543599,TRUE
84,"Welker, Herman",Republican,ID,-0.5726868501823993,-0.4536805321690145,TRUE
84,"Wiley, Alexander",Republican,WI,-0.7530778345788065,0.9773158112221085,TRUE
84,"Williams, John James",Republican,DE,-0.6062418026628842,-0.36275565122553555,TRUE
84,"Young, Milton Ruben",Republican,ND,0.10459005438650348,-0.5654427369897082,TRUE
84,"Thurmond, James Strom",Democrat,SC,0.350069732928731,-0.37101095861759237,TRUE
84,"Kennedy, John Fitzgerald",Democrat,MA,0.7590645485576382,0.9014551163483779,TRUE
85,"Aiken, George David",Republican,VT,0.0598649218437628,-0.8293239225542924,TRUE
85,"Allott, Gordon Llewellyn",Republican,CO,0.9678741217174864,-0.3723060820956503,TRUE
85,"Anderson, Clinton Presba",Democrat,NM,-0.9516380172371876,-0.2093436869058305,TRUE
85,"Barrett, Frank Aloysius",Republican,WY,0.9652399014166115,-0.27648245790039816,TRUE
85,"Beall, James Glenn",Republican,MD,0.597221797436231,-0.5512223489954606,TRUE
85,"Bennett, Wallace Foster",Republican,UT,0.9993478304897487,-0.27512537645549984,TRUE
85,"Bible, Alan Harvey",Democrat,NV,-0.9965775534727823,0.05238468027046861,TRUE
85,"Bricker, John William",Republican,OH,0.9544160819490737,-0.24909622631529793,TRUE
85,"Bridges, Henry Styles (Styles)",Republican,NH,0.8922520720195681,-0.14980015676934133,TRUE
85,"Bush, Prescott Sheldon",Republican,CT,0.8874260300144332,-0.41523781249965275,TRUE
85,"Butler, John Marshall",Republican,MD,0.9404863633189671,-0.26344825906367675,TRUE
85,"Byrd, Harry Flood",Democrat,VA,-0.07239184918362895,0.4934742165728925,TRUE
85,"Capehart, Homer Earl",Republican,IN,0.965825954807451,-0.29151288699118827,TRUE
85,"Carlson, Frank",Republican,KS,0.9121179714728627,-0.3840650346285216,TRUE
85,"Carroll, John Albert",Democrat,CO,-0.8862835340197793,-0.8482180886771836,TRUE
85,"Case, Clifford Philip",Republican,NJ,-0.006342177444503605,-0.8354408768139148,TRUE
85,"Case, Francis Higbee",Republican,SD,0.8449694420848213,-0.31235183232112906,TRUE
85,"Chavez, Dennis",Democrat,NM,-1,-0.3680881093017132,TRUE
85,"Church, Frank Forrester",Democrat,ID,-0.8167279843101671,-0.851650545253952,TRUE
85,"Clark, Joseph Sill",Democrat,PA,-0.8006017126534763,-0.9314193997639895,TRUE
85,"Cooper, John Sherman",Republican,KY,-0.1345627647162302,-0.8652373790412037,TRUE
85,"Cotton, Norris H.",Republican,NH,0.9907118175518392,-0.3180501708215624,TRUE
85,"Curtis, Carl Thomas",Republican,NE,0.8611335209596154,-0.05432856163925048,TRUE
85,"Dirksen, Everett Mckinley",Republican,IL,0.9660424207927929,-0.34958614471563365,TRUE
85,"Douglas, Paul Howard",Democrat,IL,-0.8082409564243016,-0.9574659784764348,TRUE
85,"Dworshak, Henry Clarence",Republican,ID,0.8658411223335971,-0.14509603775381896,TRUE
85,"Eastland, James Oliver",Democrat,MS,-0.7377168182253226,0.91192445682392,TRUE
85,"Ellender, Allen Joseph",Democrat,LA,-0.7847774250017229,0.670913031025989,TRUE
85,"Ervin, Samuel James, Jr.",Democrat,NC,-0.8336907329636892,0.5364099265657398,TRUE
85,"Flanders, Ralph Edward",Republican,VT,0.9262768688985834,-0.38731267903962596,TRUE
85,"Frear, Joseph Allen, Jr.",Democrat,DE,-0.659815896267669,0.9176794903407421,TRUE
85,"Fulbright, James William",Democrat,AR,-0.9474795341483842,-0.3446957300994906,TRUE
85,"Goldwater, Barry Morris",Republican,AZ,0.8494540229090024,-0.21802770601531918,TRUE
85,"Gore, Albert Arnold",Democrat,TN,-0.8675354367941939,-0.7738659978580782,TRUE
85,"Green, Theodore Francis",Democrat,RI,-0.8555227069126825,-0.7985065433532228,TRUE
85,"Hayden, Carl Trumbull",Democrat,AZ,-0.7296600996927136,-0.752411238707781,TRUE
85,"Hennings, Thomas Carey, Jr.",Democrat,MO,-0.8226183127209656,-0.9031668411813764,TRUE
85,"Hickenlooper, Bourke Blakemore",Republican,IA,0.9683362721943098,-0.2606413758260734,TRUE
85,"Hill, Joseph Lister",Democrat,AL,-0.9956372812537455,-0.3833972292332184,TRUE
85,"Holland, Spessard Lindsey",Democrat,FL,-0.6506845488751484,0.24152385442202395,TRUE
85,"Hruska, Roman Lee",Republican,NE,0.9648032406805525,-0.25823751175264054,TRUE
85,"Humphrey, Hubert Horatio, Jr.",Democrat,MN,-0.7988815913177534,-0.9749516143980304,TRUE
85,"Ives, Irving Mcneil",Republican,NY,0.42243424702863197,-0.61853134370876794,TRUE
85,"Jackson, Henry Martin (Scoop)",Democrat,WA,-0.8226183127209654,-0.9031668411813767,TRUE
85,"Jenner, William Ezra",Republican,IN,0.7369360665284794,-0.19740056170542641,TRUE
85,"Johnson, Lyndon Baines",Democrat,TX,-0.9049504498079097,-0.5488110263357999,TRUE
85,"Johnston, Olin Dewitt Talmadge",Democrat,SC,-0.893004943177917,0.29399996977739074,TRUE
85,"Kefauver, Carey Estes",Democrat,TN,-0.8766690149896362,-0.8717949260448267,TRUE
85,"Kennedy, John Fitzgerald",Democrat,MA,-0.8162133947661567,-0.9002793778526379,TRUE
85,"Kerr, Robert Samuel",Democrat,OK,-0.9615934671639672,0.22115885503196564,TRUE
85,"Knowland, William Fife",Republican,CA,1,-0.33465458262391845,TRUE
85,"Kuchel, Thomas Henry",Republican,CA,0.7451529869441036,-0.5377138031474857,TRUE
85,"Langer, William",Republican,ND,-0.6715837718024027,-0.7837084006990819,TRUE
85,"Lausche, Frank John",Democrat,OH,0.5652066952278363,-0.3391372232554054,TRUE
85,"Long, Russell Billiu",Democrat,LA,-0.9441300657349061,-0.033865348370776704,TRUE
85,"Magnuson, Warren Grant",Democrat,WA,-0.9135993490156963,-0.8044205339137802,TRUE
85,"Malone, George Wilson",Republican,NV,-0.5805111460222714,0.8032811991982309,TRUE
85,"Mansfield, Michael Joseph (Mike)",Democrat,MT,-0.9175250909073165,-0.7831189513015334,TRUE
85,"Martin, Edward",Republican,PA,0.9756619905184087,-0.2663256151779493,TRUE
85,"Martin, Thomas Ellsworth",Republican,IA,0.9719084880135564,-0.2737961737978942,TRUE
85,"Mcclellan, John Little",Democrat,AR,-0.8175299571119481,0.7270384472294269,TRUE
85,"Mcnamara, Patrick Vincent",Democrat,MI,-0.7699888293381714,-1,TRUE
85,"Monroney, Almer Stillwell Mike",Democrat,OK,-0.9414158207360805,-0.6105722149670849,TRUE
85,"Morse, Wayne Lyman",Democrat,OR,-0.904600241412248,-0.7925337350216077,TRUE
85,"Morton, Thruston Ballard",Republican,KY,0.811583600069953,-0.4750793348774711,TRUE
85,"Mundt, Karl Earl",Republican,SD,0.8901131162150533,-0.18268406726372333,TRUE
85,"Murray, James Edward",Democrat,MT,-0.9135993490156962,-0.8044205339137802,TRUE
85,"Neuberger, Richard Lewis",Democrat,OR,-0.7538695711385321,-0.9767818345099633,TRUE
85,"O'mahoney, Joseph Christopher",Democrat,WY,-0.931696733566932,-0.7340149814569041,TRUE
85,"Pastore, John Orlando",Democrat,RI,-0.7374210772977401,-0.8932666138192316,TRUE
85,"Payne, Frederick George",Republican,ME,0.14677419590699836,-0.8256659763834899,TRUE
85,"Potter, Charles Edward",Republican,MI,0.8877217459015876,-0.434755604680389,TRUE
85,"Purtell, William Arthur",Republican,CT,0.8131414357381908,-0.48732108034901755,TRUE
85,"Revercomb, William Chapman",Republican,WV,0.35661773376513395,-0.4383814573418011,TRUE
85,"Robertson, Absalom Willis",Democrat,VA,-0.37636333019749335,0.8699843772440403,TRUE
85,"Russell, Richard Brevard, Jr.",Democrat,GA,-0.7043823897517802,0.9069538040098712,TRUE
85,"Saltonstall, Leverett",Republican,MA,0.9284101366251727,-0.4127204475486188,TRUE
85,"Schoeppel, Andrew Frank",Republican,KS,0.8964745191692385,-0.22898260589013097,TRUE
85,"Smathers, George Armistead",Democrat,FL,-0.9118469732521572,-0.2793088573686554,TRUE
85,"Smith, Howard Alexander",Republican,NJ,0.8723830185103938,-0.4558579094043067,TRUE
85,"Smith, Margaret Chase",Republican,ME,0.35156347991154435,-0.6145140091646588,TRUE
85,"Sparkman, John Jackson",Democrat,AL,-0.9956372812537454,-0.3833972292332184,TRUE
85,"Stennis, John Cornelius",Democrat,MS,-0.8239372913110999,0.6917067569299682,TRUE
85,"Symington, William Stuart (Stuart)",Democrat,MO,-0.8226183127209656,-0.9031668411813765,TRUE
85,"Talmadge, Herman Eugene",Democrat,GA,-0.7849585926498144,0.7187917285243006,TRUE
85,"Thye, Edward John",Republican,MN,0.43483643966063545,-0.6462871513368957,TRUE
85,"Watkins, Arthur Vivian",Republican,UT,0.9828461894883489,-0.36892436361229286,TRUE
85,"Wiley, Alexander",Republican,WI,0.7061474353565327,-0.5189359720765305,TRUE
85,"Williams, John James",Republican,DE,0.8466388886201217,-0.04535384522795072,TRUE
85,"Young, Milton Ruben",Republican,ND,-0.3929076406287958,0.5972330164336088,TRUE
85,"Thurmond, James Strom",Democrat,SC,-0.6194418904256591,1,TRUE
85,"Javits, Jacob Koppel",Republican,NY,-0.31491092265275233,-0.9814110796546563,TRUE
85,"Yarborough, Ralph Webster",Democrat,TX,-0.9879822068152884,-0.5070478769343836,TRUE
85,"Proxmire, William",Democrat,WI,-0.8019270535045342,-0.929620927230717,TRUE
85,"Hoblitzell, John Dempsey, Jr.",Republican,WV,0.8550639909234932,-0.33361364786490766,TRUE
86,"Aiken, George David",Republican,VT,-0.7587794178472699,-0.998249204295706,TRUE
86,"Allott, Gordon Llewellyn",Republican,CO,-0.9782631572702745,-0.8662913834821655,TRUE
86,"Anderson, Clinton Presba",Democrat,NM,0.9382809806749486,-0.7250041169283467,TRUE
86,"Bartlett, Edward Lewis (Bob)",Democrat,AK,0.9867247130539676,-0.7493498825057818,TRUE
86,"Beall, James Glenn",Republican,MD,-0.8489800308894371,-0.9351165764931059,TRUE
86,"Bennett, Wallace Foster",Republican,UT,-0.9745873863552014,-0.6995756018324044,TRUE
86,"Bible, Alan Harvey",Democrat,NV,0.9284169098875654,-0.34798924339154347,TRUE
86,"Bridges, Henry Styles (Styles)",Republican,NH,-0.8433015094161254,-0.5941000474982212,TRUE
86,"Bush, Prescott Sheldon",Republican,CT,-0.9759349066498061,-0.9038222475908544,TRUE
86,"Butler, John Marshall",Republican,MD,-0.859751752451685,-0.43872878379792923,TRUE
86,"Byrd, Harry Flood",Democrat,VA,-0.3771047279715324,0.4928849557220627,TRUE
86,"Byrd, Robert Carlyle",Democrat,WV,0.9669129056307424,-0.48760142204790324,TRUE
86,"Cannon, Howard Walter",Democrat,NV,0.9735984851032307,-0.542926044355994,TRUE
86,"Capehart, Homer Earl",Republican,IN,-0.7930560066425659,-0.7474644773141257,TRUE
86,"Carlson, Frank",Republican,KS,-0.9775961672699435,-0.8114519738233095,TRUE
86,"Carroll, John Albert",Democrat,CO,0.9821018065671625,-0.7672407840639676,TRUE
86,"Case, Clifford Philip",Republican,NJ,-0.3930604960467169,-0.95094763340813,TRUE
86,"Case, Francis Higbee",Republican,SD,-0.7957459418946388,-0.6416323054741913,TRUE
86,"Chavez, Dennis",Democrat,NM,0.9286182259429916,-0.3989458909997923,TRUE
86,"Church, Frank Forrester",Democrat,ID,0.9619885007619007,-0.756641638484015,TRUE
86,"Clark, Joseph Sill",Democrat,PA,0.9566354864259046,-0.7959421606232069,TRUE
86,"Cooper, John Sherman",Republican,KY,-0.46525129382304375,-0.9523087208896263,TRUE
86,"Cotton, Norris H.",Republican,NH,-0.9865226575528582,-0.7597557097718789,TRUE
86,"Curtis, Carl Thomas",Republican,NE,-0.8229293460468979,-0.3345847642252874,TRUE
86,"Dirksen, Everett Mckinley",Republican,IL,-0.9521049203299117,-0.6770472838697829,TRUE
86,"Dodd, Thomas Joseph",Democrat,CT,0.9543919832950141,-0.7792161602891976,TRUE
86,"Douglas, Paul Howard",Democrat,IL,0.9511053438144355,-0.8107075649649377,TRUE
86,"Dworshak, Henry Clarence",Republican,ID,-0.8915460847773129,-0.4395185319057472,TRUE
86,"Eastland, James Oliver",Democrat,MS,0.2094548128085021,0.9577651451707774,TRUE
86,"Ellender, Allen Joseph",Democrat,LA,0.3141920212543279,0.850917233482551,TRUE
86,"Engle, Clair",Democrat,CA,0.999324039848912,-0.7004569235608226,TRUE
86,"Ervin, Samuel James, Jr.",Democrat,NC,0.23886825322924476,0.9178240417439765,TRUE
86,"Frear, Joseph Allen, Jr.",Democrat,DE,0.2554956155901884,0.5347876698501621,TRUE
86,"Fulbright, James William",Democrat,AR,0.5324160396721609,0.10974307412827433,TRUE
86,"Gore, Albert Arnold",Democrat,TN,1,-0.6697797218159502,TRUE
86,"Green, Theodore Francis",Democrat,RI,0.9534414916812759,-0.7267930783387955,TRUE
86,"Gruening, Ernest Henry",Democrat,AK,0.9822913606797572,-0.7271828169153964,TRUE
86,"Hart, Philip Aloysius",Democrat,MI,0.9821018065671625,-0.7672407840639676,TRUE
86,"Hartke, Rupert Vance",Democrat,IN,0.999324039848912,-0.7004569235608229,TRUE
86,"Hayden, Carl Trumbull",Democrat,AZ,0.9055453064337597,-0.6042187283717881,TRUE
86,"Hennings, Thomas Carey, Jr.",Democrat,MO,0.9828915168685246,-0.7355640431225381,TRUE
86,"Hickenlooper, Bourke Blakemore",Republican,IA,-0.9745873863552036,-0.6995756018324057,TRUE
86,"Hill, Joseph Lister",Democrat,AL,0.855096378880877,-0.062440409031965904,TRUE
86,"Holland, Spessard Lindsey",Democrat,FL,-0.2354377772687699,0.4921858986301315,TRUE
86,"Hruska, Roman Lee",Republican,NE,-0.8741052750218655,-0.38135933902164065,TRUE
86,"Humphrey, Hubert Horatio, Jr.",Democrat,MN,0.9821018065671625,-0.7672407840639677,TRUE
86,"Jackson, Henry Martin (Scoop)",Democrat,WA,0.9599608108537188,-0.7658617648841783,TRUE
86,"Javits, Jacob Koppel",Republican,NY,0.1378555992461843,-0.9665144701310817,TRUE
86,"Johnson, Lyndon Baines",Democrat,TX,0.9971138050548476,-0.6527847005219247,TRUE
86,"Johnston, Olin Dewitt Talmadge",Democrat,SC,0.4701359665066427,0.6028431866288584,TRUE
86,"Jordan, Benjamin Everett",Democrat,NC,0.3055008401316137,0.8636090834106602,TRUE
86,"Keating, Kenneth Barnard",Republican,NY,-0.5445707157077453,-0.975761090762644,TRUE
86,"Kefauver, Carey Estes",Democrat,TN,0.9927387669833578,-0.6609983870842272,TRUE
86,"Kennedy, John Fitzgerald",Democrat,MA,0.9867202361317335,-0.7514123430649337,TRUE
86,"Kerr, Robert Samuel",Democrat,OK,0.8177314603316765,-0.06029432435861648,TRUE
86,"Kuchel, Thomas Henry",Republican,CA,-0.6842808532196698,-1,TRUE
86,"Lausche, Frank John",Democrat,OH,-0.8683406182310641,-0.8392378613257787,TRUE
86,"Long, Russell Billiu",Democrat,LA,0.589861528259753,0.4451536530246962,TRUE
86,"Magnuson, Warren Grant",Democrat,WA,0.994275225225995,-0.7517934720484813,TRUE
86,"Mansfield, Michael Joseph (Mike)",Democrat,MT,0.999324039848912,-0.7004569235608228,TRUE
86,"Martin, Thomas Ellsworth",Republican,IA,-0.921905515634289,-0.7421738818303278,TRUE
86,"Mccarthy, Eugene Joseph",Democrat,MN,0.9944934520760438,-0.7525717795496302,TRUE
86,"Mcclellan, John Little",Democrat,AR,0.18191152682282175,1,TRUE
86,"Mcgee, Gale William",Democrat,WY,1,-0.6697797218159502,TRUE
